File name, linenumber, Report info
BenchmarkTest18411,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest18414,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest18419,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest18425,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest18429,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest18430,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest18436,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest18439,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest18447,54,Statement.addBatch Scary5 High confidence
BenchmarkTest18448,54,Statement.addBatch Scary5 High confidence
BenchmarkTest18452,54,Statement.execute Scary5 High confidence
BenchmarkTest18455,54,Statement.execute Scary5 High confidence
BenchmarkTest18463,54,Statement.execute Scary5 High confidence
BenchmarkTest18464,54,Statement.execute Scary7 Normal confidence
BenchmarkTest18465,54,Statement.execute Scary5 High confidence
BenchmarkTest18470,54,Statement.execute Scary5 High confidence
BenchmarkTest18471,54,Statement.execute Scary5 High confidence
BenchmarkTest18475,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest18479,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest19012,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest19015,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest19020,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest19021,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19022,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19025,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19034,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19039,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19040,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19045,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19046,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19055,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19058,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19061,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest19066,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19067,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19068,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19071,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19077,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19078,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19079,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19081,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19084,51,Statement.execute Scary7 Normal confidence
BenchmarkTest19085,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest19087,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest19091,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19097,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19102,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19106,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19109,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19110,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19659,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest19660,54,Connection.prepareCall Scary5 High confidence
BenchmarkTest19662,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19663,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19667,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19671,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19683,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19691,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19692,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest19693,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19702,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19703,54,Connection.prepareStatement Scary5 High confidence
BenchmarkTest19711,54,Statement.execute Scary5 High confidence
BenchmarkTest19712,54,Statement.execute Scary5 High confidence
BenchmarkTest19713,54,Statement.execute Scary5 High confidence
BenchmarkTest19719,54,Statement.execute Scary5 High confidence
BenchmarkTest19720,54,Statement.execute Scary5 High confidence
BenchmarkTest19724,54,Statement.execute Scary5 High confidence
BenchmarkTest19726,54,Statement.execute Scary5 High confidence
BenchmarkTest19728,54,Statement.execute Scary7 Normal confidence
BenchmarkTest19732,54,Statement.executeQuery Scary5 High confidence
BenchmarkTest19737,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest19739,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest19742,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19743,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest19756,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest19757,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest19758,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest19759,54,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20295,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest20298,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest20299,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest20302,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest20303,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest20307,50,Connection.prepareCall Scary5 High confidence
BenchmarkTest20313,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20314,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20315,50,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20319,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20320,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20326,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20333,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20334,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20338,50,Connection.prepareStatement Scary5 High confidence
BenchmarkTest20345,50,Statement.addBatch Scary5 High confidence
BenchmarkTest20347,50,Statement.addBatch Scary5 High confidence
BenchmarkTest20353,50,Statement.execute Scary5 High confidence
BenchmarkTest20355,50,Statement.execute Scary5 High confidence
BenchmarkTest20356,50,Statement.execute Scary5 High confidence
BenchmarkTest20364,50,Statement.execute Scary5 High confidence
BenchmarkTest20372,50,Statement.execute Scary5 High confidence
BenchmarkTest20373,50,Statement.execute Scary5 High confidence
BenchmarkTest20374,50,Statement.execute Scary5 High confidence
BenchmarkTest20378,50,Statement.executeQuery Scary5 High confidence
BenchmarkTest20379,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20380,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20381,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20386,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20390,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20395,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20396,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20398,50,Statement.executeUpdate Scary5 High confidence
BenchmarkTest20909,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest20911,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest20914,51,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest20921,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20922,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20923,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20924,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20925,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20926,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20927,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20928,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20929,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20930,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20931,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20932,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20933,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20934,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20935,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20936,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20937,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20938,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20939,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20940,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20941,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20942,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20943,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20944,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20945,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20946,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20947,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20948,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20949,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20950,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20951,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20952,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20953,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20954,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20955,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20956,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20957,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20958,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20959,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20960,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20961,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20962,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20963,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20964,51,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest20965,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest20966,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest20967,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest20968,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest20969,51,Statement.addBatch Scary7 Normal confidence
BenchmarkTest20970,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20971,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20972,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20973,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20974,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20975,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20976,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20977,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20978,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20979,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20980,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20981,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20982,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20983,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20984,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20985,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20986,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20987,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20988,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20989,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20990,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20991,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20992,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20993,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20994,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20995,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20996,51,Statement.execute Scary7 Normal confidence
BenchmarkTest20997,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest20998,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest20999,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest21000,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest21001,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest21002,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest21003,51,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest21004,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21005,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21006,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21007,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21008,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21009,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21010,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21011,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21012,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21013,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21014,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21015,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21016,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21017,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21018,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21019,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21020,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21021,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21022,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21023,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21024,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21025,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21026,51,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest21027,51,Statement.executeUpdate Scary7 Normal confidence
